appid,wikidata_name,esrb_rating,hltb_id,igdb_id,metacritic_id,opencritic_id,game_engine
1520360,Divine Dust,,,,,,
2121390,Dice Guy,,,dice-guy,,,
1968940,Nazralath: The Fallen World,,,nazralath-the-fallen-world,,,
2080660,Bright Garden,,,bright-garden,,,
2283090,Shotgun Recovery,,,shotgun-recovery,,,
2358490,Goblin Down,,,goblin-down,,,
2361350,Hero World,,,hero-world--1,,,
2374280,The King's Campaign,,,the-kings-campaign,,,
2437550,Elidriel,,,elidriel,,,
2443500,Ramas' Call: Twisted timing,,,ramas-call-twisted-timing,,,
2458490,Fallen Shinobi,,,,,,
2467210,Chinese Chess-Wargame,,,chinese-chess-wargame,,,
2482870,Roy Rattler,,,roy-rattler,,,
2507570,Matchmaker: Dungeon Heart,,,matchmaker-dungeon-heart,,,
2535410,Homeland Defense,,,,,,
2615480,Aboleo: Shadow of the Crown,,,aboleo-shadow-of-the-crown,,,
2616680,Khodam: The Contract,,,khodam-the-contract,,,
2641910,Raven Tear: Season 0,,,raven-tea,,,
2671590,WORMHOLE,,,wormhole--2,,,
2712920,Band of Brigands,,,band-of-brigands,,,
2758320,Mine? Sweeper,,,mine-sweeper--2,,,
2820080,Mad Skills Motocross: Chasing the Dream,,,mad-skills-motocross-chasing-the-dream,,,
2826970,Chickens Don't Fly,,,chickens-dont-fly,,,
2835430,Fear Odyssey,,,fear-odyssey,,,
2875160,Boom Die Repeat,,,zombie-roguelite,,,
2914250,Rivers of Chaos,,,rivers-of-chaos,,,
2919900,Wolf Woods,,,,,,
2929290,Stretchmancer,,,stretchmancer--1,,,
2941960,Depths of Despair,,,depths-of-despair,,,
2975730,Hexual Deflection,,,hexual-deflection,,,
2991820,SuperHyperHappyGame,,,superhyperhappygame,,,
2991850,Clumsy Coffee Simulator,,,clumsy-coffee-simulator,,,
3032970,HYPERFIGHT 2,,,hyperfight-2,,,
3098780,Chuck Bonesteel & The Alien Apocalpyse,,,,,,
3107330,Nodebuster,,,nodebuster,,,
3119190,koROBO,,,korobo,,,
3150020,Take Me Home,,,take-me-home--2,,,
3173980,YOU ARE SUPER MEGA LEGEND PHOENIX,,,,,,
3199440,Security: Stories by the fans,,,security-the-horrible-nights,,,
3225420,Recharge,,,recharge,,,
3228090,Space Saber,,,,,,
3267010,Annie's School Trip,,,,,,
3296450,The Window 8,,,the-window-8,,,
3332060,Feng Shui: Meowjong,,,feng-shui-meowjong,,,
3388360,Oublivious,,,oublivious,,,
3429710,Prank,,,prank--1,,,
3544020,Unknot!,,,unknot,,,
3595640,Fried Rice Apocalypse,,,fried-rice-apocalypse,,,
3623380,Toilet Toss,,,toilet-toss,,,
3625530,Falling Thingies,,,falling-thingies,,,
3655260,My Tiny Landscape,,,my-tiny-landscape,,20028,
3712580,Climb out of Hell,,,climb-out-of-hell,,,
230190,War for the Overworld,,,war-for-the-overworld,,1178,Q63966
243040,Startopia,Teen,,startopia,,,
226760,Rugby Challenge 2,Everyone,,rugby-challenge-2,,,
222607,Train Simulator: EWS Class 92 Loco Add-On,,,train-simulator-ews-class-92-loco-add-on,,,
24082,Train Simulator: Green & Gold HST DMU Add-On,,,train-simulator-green-and-gold-hst-dmu-add-on,,,
2314970,DCS: Normandy 2 Upgrade from Normandy 1944,,,,,,
2383620,Jolly Roger,,,jolly-roger--1,,,Q63966
2397110,"Finally, in Love Again",,,finally-in-love-again,,,
2268050,Sky High Games Horror Collection,,,sky-high-games-horror-collection,,,Blender Game Engine
2312380,Steel Racer,,,steel-racer,,17053,
2259340,Don't Wake God,,,dont-wake-god,,,
2223590,2112TD,,,,,,Q63966
2437430,Devinica,,,devinica,,,
2320910,AMID EVIL VR,,,amid-evil-vr,,14835,
2460480,KILL CRAB,,,kill-crab,,,
2355990,Dippy & Chippy,,,dippy-and-chippy,,,
2269450,Eye 4 Eye,,,eye-4-eye,,,
2425570,Roots Need Control 3.0,,,roots-need-control-3-dot-0,,,
2275780,Round Trip,,,round-trip,,,
2410880,The Garden of Silvergrass,,,the-garden-of-silvergrass,,,
2433460,Rising snake:The present world,,,rising-snake-the-present-world,,,
2390840,Zombie Defense: The Last Frontier,,,zombie-defense--1,,,
2301100,Reverie: Sweet As Edition,Everyone,,reverie-sweet-as-edition,,7288,
2431410,Grab The Goblins!,,,grab-the-goblins,,,
2473480,Tails of Iron II: Whiskers of Winter,,,tails-of-iron-ii-whiskers-of-winter,,17843,
2307350,Into the Radius 2,,,into-the-radius-2,,,
2231190,Magical Delicacy,,,magical-delicacy,,16993,
2372580,Dominoes Colors,,,dominoes-colors,,,
2269220,Futa Training,,,futa-training,,,
2319030,Lotus Lantern: Rescue Mother,,,lotus-lantern-rescue-mother,,16908,
2266160,Modules,,,modules,,,
2328140,Unloop,,,unloop--1,,15794,
2455640,Romancing SaGa 2: Revenge of the Seven,,,romancing-saga-2-revenge-of-the-seven,,17509,
2359660,Arisen Force: Vonimir,,,arisen-force-vonimir,,,
2428840,Miniatures,,,miniatures,,,
2439220,Disney Villains Cursed Cafe,,,disney-villains-cursed-cafe,,18320,
2239470,Void Blitzing,,,void-blitzing,,,
2223150,Marquee Candle,,,marquee-candle,,,
2227480,Space Academy,,,space-academy,,,
2232830,Indecent Wife Hana: Gravure,,,indecent-wife-hana-gravure,,,
2242440,SPELLRAIN,,,spellrain,,,
2244520,Hoop Fighters: Party Basketball,,,hoop-fighters,,,
2244540,Marvelous Marbles,,,,,,
2248330,Backrooms Break,,,backrooms-break,,,
2251500,Crunch Time! Beat the Clock,,,crunch-time-beat-the-clock,,,
2256520,Gunslinger Nova,,,gunslinger-nova,,,
2262550,Fear the Phantom,,,fear-the-phantom,,,
2265320,Torico's b-day gift hunt,,,toricos-b-day-gift-hunt,,,
2265830,Virnap,,,virnap,,,
2274460,SuccuSeka: Resist Succubus Temptation,,,,,,
2275940,Rogue Hex,,,rogue-hex,,,
2286580,Deer Crusade,,,deer-crusade,,,
2287360,Chess Defense Saga,,,chess-defense-saga,,,
2294030,Samurai Sword Stage,,,samurai-sword-stage,,,
2307400,The Last King,,,the-last-king,,,
2308110,Bug Riders,,,bug-riders,,,
2318870,Pizza Spy,,,pizza-spy,,,
2326910,Scroll Scramble,,,scroll-scramble,,,
2330570,Camplandia,,,camplandia,,,
2339260,Voltorometer Recharged +,,,voltorometer-recharged-plus,,,
2340510,Moon's Creed,,,moons-creed,,,
2341540,Train to Nowhere,,,train-to-nowhere,,,
2342230,QChat,,,qchat,,,
2342410,I Thought There'd Be Stars...,,,,,,
2343730,Spies spies spies,,,spies-spies-spies,,,
2344190,Riverflow,,,riverflow,,,
2348140,The First Horde,,,,,,
2356330,Candlelight: Lament,,,candlelight-lament,,,
2356850,Inside A Dungeon,,,inside-a-dungeon,,,
2361560,Dr. Emmerson's Nocturnes,,,dr-emmersons-nocturnes,,,
2362200,Tactics Unlimited,,,tactics-unlimited,,,
2363010,A Night With Neil,,,a-night-with-neil,,,
2363440,orbital defence unit,,,,,,
2365750,Lurkers,,,lurkers--2,,,
2372610,City Defence Artillery,,,city-defence-artillery,,,
2372750,AfroPenguin & The Forbidden Ramen,,,afropenguin-and-the-forbidden-ramen,,,
2380410,SEX Tentacles [18+],,,,,,
2385670,Down Under,,,down-under,,,
2399590,Puppetmaster Movie-Viewer,,,,,,
2403730,Grocery Grab,,,grocery-grab,,,
2408280,Tuna The Cat,,,tuna-the-cat,,,
2411140,Linia Super,,,linia-super,,,
2412640,Another Day,,,another-day--3,,,
2413450,Mortified,,,mortified,,,
2416960,Esylium MMORPG,,,esylium-mmorpg,,,
2417250,Mr.T Survival,,,mr-dot-t-survival,,,
2424330,Quest Machina,,,quest-machina,,,
2433760,Mutrix,,,mutrix,,,
2435810,BLACK BOX LSS - The Merciful Savior,,,black-box-lss-the-merciful-savior,,,
2435750,Escape From Lighthouse,,,escape-from-lighthouse,,,
2449310,Breaking Friendships,,,breaking-friendships,,,
2449720,Chase,,,chase--3,,,
2451630,A Tale of Two Lovers,,,a-tale-of-two-lovers,,,
2456160,Doors & Loot,,,doors-and-loot,,18609,
2461980,Faunamorph,,,faunamorph,,,
2464130,Dead Wolf,,,dead-wolf,,,
2472120,Demon Dodger,,,demon-dodger,,,
2478190,Lichbound,,,lichbound,,,
2479140,TurtleQuest,,,turtlequest,,,
2326840,Hentai Miko,,,hentai-miko--1,,,
1802690,Carrier Command,,,carrier-command,,,
1904601,Dark Sun: Wake of the Ravager,,,dark-sun-wake-of-the-ravager,,,
1856190,Hello Engineer,Everyone 10+,,hello-engineer,,15522,Q63966
1882580,FALL GIRLS,,,fall-girls,,,
1608400,Vermillion,,,vermillion,,13882,
1914850,Bubbles & Pearls,,,bubbles-and-pearls,,,
1948280,Stacklands,Everyone 10+,,stacklands,,14068,Q63966
1923910,Girl Raid,,,girl-raid,,,
1599250,BORIS RUSSIAN BEAR,,,boris-russian-bear,,,
1603790,Twin Jump,,,twin-jump,,,
1803020,AgriLife,,,agrilife,,,
1693500,Fairy Sister,,,fairy-sister,,,
1873040,Poly Memory: Dogs,,,poly-memory-dogs,,,
1949190,Necrosmith,Teen,,necrosmith,,15235,Q63966
1582410,Manafinder,,,manafinder,,13787,RPG Maker MV
1620410,Federation77,,,federation77,,,Unreal Engine 4
1924810,Kamiwaza: Way of the Thief,Teen,,kamiwaza-way-of-the-thief,,13800,
1802330,INVITATION To FEAR,,,invitation-to-fear,,,
1975450,Aery - Vikings,,,aery-vikings,,,
1990710,Sushi Rush,,,sushi-rush,,,
1700507,Tiger Fighter 1931 MP038,,,tiger-fighter-1931-mp038,,,
1704356,Tiger Fighter 1931 Sunset MP027,,,tiger-fighter-1931-sunset-mp027,,,
1704402,Tiger Fighter 1931 Sunset MP073,,,tiger-fighter-1931-sunset-mp073,,,
1703818,Tiger Fighter 1931 Tora!Tora! MP009,,,tiger-fighter-1931-tora-tora-mp009,,,
1667855,Tiger Tank 59 Ⅰ A-Gun MP026,,,tiger-tank-59-i-a-gun-mp026,,,
1680118,Tiger Tank 59 Ⅰ Battleship MP029,,,tiger-tank-59-i-battleship-mp029,,,
1801794,Starry Moon Island 2 Star Ocean MP05,,,starry-moon-island-2-star-ocean-mp05,,,
1786270,Puzzle Art: Predators,,,puzzle-art-predators,,,
1981190,Equinox,,,equinox--3,,,
1845610,New Year Girls,,,new-year-girls,,,
1758090,Shadow Killer,,,shadow-killer,,,
1700040,Neon Nights Pinball,,,neon-nights-pinball,,,
1778310,The Throne of Bernicia,,,the-throne-of-bernicia,,,
1862980,Knight Riot,,,knight-riot,,,
1712420,Thats Life of Ralph,,,thats-life-of-ralph,,,
1670210,ChibiClubTD,,,chibiclubtd,,,
1583530,Crazy indian,,,crazy-indian,,,
1705140,Final Profit: A Shop RPG,,,final-profit-a-shop-rpg,,,
1771310,Ghost Tokyo,,,ghost-tokyo,,,
1692220,Sneezeman: Escape From Planet Sneeze,,,sneezeman,,,
1589880,Tower Of Wishes: Match 3 Puzzle,,,tower-of-wishes,,,
1581580,The Legend of Bear-Truck Trucker,,,the-legend-of-bear-truck-trucker,,,
1789500,Boris the Sloth,,,boris-the-sloth,,,
1688780,Light Fighter,,,light-fighter,,,
1918260,The World is Binary: Why Love is the Answer,,,the-world-is-binary-why-love-is-the-answer,,,
1978180,Charlotte: Dragon Slayer,,,charlotte-dragon-slayer,,,
1710220,Walking into Walls,,,walking-into-walls,,,
1960890,Jishogi,,,jishogi,,,
1876680,Roma VR - Domus,,,roma-vr-domus,,,
1889620,AI Roguelite,,,ai-roguelite,,,
1955750,SILENT SCREAM,,,silent-scream,,,
1608620,Ballistic Machines,,,ballistic-machines,,,
1925090,SubwaySim Hamburg,,,subwaysim-hamburg,,,
1690740,Mandacaru,,,mandacaru,,,
1673830,Cat Leather Jackets,,,cat-leather-jackets,,18038,
1599330,Wildmender,,,wildmender,,15572,
2008920,Lorelei and the Laser Eyes,Teen,,lorelei-and-the-laser-eyes,,16721,
1747750,Flyland Wars: 3 Model Trains,,,flyland-wars-3-model-trains,,,
1939100,Go Home Annie,,,go-home-annie-an-scp-game,,17878,
1953670,Quetzal’s Call,,,quetzals-call,,,
1578150,All the King's Men,,,all-the-kings-men,,,
1584430,Baron Magic,,,,,,
1607640,Arcade Drift,,,arcade-drift,,,
1619720,Patchwork Image,,,patchwork-image,,,
1629300,Kiteboarding Pro,,,kiteboarding-pro,,,
1636900,Inside The Line,,,,,,
1637180,Yesterdreamt,,,yesterdreamt,,,
1641570,Tremen,,,tremen,,,
1641870,Crystal Venture,,,crystal-venture,,,
1650820,Graveyard Shift,,,graveyard-shift--3,,,
1969010,SMYS : Show Me Your Stairs,,,smys-show-me-your-stairs,,,
1987860,Another Generic Space Shooter,,,another-generic-space-shooter,,,
1994270,"Eat Fish, Get Achievements",,,eat-fish-get-achievements,,,
1996100,Cordbot,,,cordbot,,,
1997170,Blitz Roads,,,blitz-roads,,,
2003190,Scary Mansion Horror House HD,,,scary-mansion-horror-house-hd,,,
2003690,Skies Of Blue: Remake,,,skies-of-blue-remake,,,
2005760,Shuriken Trigger,,,shuriken-trigger,,,
2005900,Mother Nature: Balance Broken,,,mother-nature-balance-broken,,,
2007180,CandySweet,,,candy-sweet,,,
1839570,College Seduction,,,college-seduction,,,
1865770,Ragnarok V: Returns,,,ragnarok-v-returns,,,
1908090,Kurenai Maid Tycoon,,,kurenai-maid-tycoon,,,
1915330,The Castle Of Time,,,the-castle-of-time,,,
1934300,Armored Brigade II,,,armored-brigade-ii,,,
1934990,Senpai and the Mysterious Dungeon,,,senpai-and-the-mysterious-dungeon,,,
1938360,PLASMATIC VR,,,plasmatic,,,
1944260,Ascend,,,ascend--5,,,
1951850,Fluff,,,fluff--1,,,
1671490,Merchant in Dungeon,,,merchant-in-dungeon,,,
1687470,Stolen Crown,,,stolen-crown,,,
1726610,Bill's adventure: Alien war,,,bills-adventure-alien-war,,,
1729190,Incubus Express,,,,,,
1737340,Noobs Want to Live,,,noobs-want-to-live,,,
1744630,Seance,,,seance--1,,,
1766840,Witherholme,,,witherholme,,,
1782480,Tormentis,,,tormentis,,,
1811000,Small Wars: Mohicans,,,small-wars-mohicans,,,
1806210,Spellcraft,,,spellcraft,,,
1794600,Dark Tales from México: Prelude. Just a Dream... with The Sack Man,,,dark-tales-from-mexico-prelude-just-a-dream-dot-dot-dot-with-the-sack-man,,,
302350,Under a Killing Moon,,,tex-murphy-under-a-killing-moon,,,
306830,Zombies Monsters Robots,,,zmr-zombies-monsters-robots,,,
297210,Famaze,,,famaze,,,
302440,Roadside Assistance Simulator,,,roadside-assistance-simulator,,,
306260,Selknam Defense,,,selknam-defense,,,
324390,The Body Changer,,,the-body-changer,,,Ogre3d
3196330,Hentai Girls Nurse,,,hentai-girls-nurse,,,http://www.wikidata.org/.well-known/genid/140f1325bf757fe0a2f5a8a650b1ca42
301280,Skin Deep,,,skin-deep,,18177,
2960560,Union of Gnomes: Prologue,,,,,,
2962480,Isekai Sex Boutique,,,,,,
2964030,Random Core Defense,,,random-core-defense,,,
2966430,Heartbeats,,,heartbeats--1,,,
2967560,Barako the Pirate,,,barako-the-pirate,,,
2972180,nerd: tracing dayline,,,nerd-tracing-dayline,,,
2972980,Catonium - out of chaos,,,catonium-out-of-chaos,,,
2979000,Forsaken Shadows,,,forsaken-shadows,,,
2981080,LOST LIGHT: Bright mates,,,lost-light-bright-mates,,,
2987670,FURRY ORGY,,,furry-orgy,,,
2991290,Supernatural Rules Suppress Ghosts,,,supernatural-rules-suppress-ghosts,,,
2992920,Cats Clicker,,,cats-clicker,,,
2998430,Cyber Freeuse Fantasy,,,,,,
3001830,CrossCraze,,,crosscraze--1,,,
3005310,Sample Gunpowder,,,sample-gunpowder,,,
3006200,Jerico Proxyma - Zsivanyur,,,,,,
3008570,Thalassophobia,,,thalassophobia--2,,,
3010480,Shadow Trick,,,shadow-trick,,,
3017630,Princess Colosseum,,,,,,
3026000,Broken Space Traveler,,,broken-space-traveler,,,
3027690,STARGEARS,,,stargears,,,
3028140,Taika,,,taika,,,
3030920,Astral Pursuit,,,astral-pursuit,,,
3030950,Mooh,,,mooh,,,
3031880,Car Park Capital,,,car-park-capital,,,
3032350,Project Unknown Designation,,,project-unknown-designation,,,
3036310,Life Codex,,,life-codex,,,
3036760,Criminal Archives: Blade of Deceit Collector's Edition,,,criminal-archives-blade-of-deceit-collectors-edition,,,
